id,dv_response,dv_balance,EM_MONTHS_LAST_OPEN,EM_COUNT_VALID,EM_ALL_OPT_OUT_FLAG,POS_NUM_ORDERS,POS_REVENUE_BASE,POS_MNTHS_LAST_ORDER,POS_REVENUE_TOTAL,POS_MARGIN_TOTAL,POS_TOT_REVPERSYS,POS_LAST_ORDER_DPA,POS_LAST_TOTAL_REVENUE,POS_NUM_ORDERS_24MO,POS_SP_QTY_24MO,POS_MARGIN_TOTAL_12MO,POS_REVENUE_TOTAL_6MO,WEB_MNTHS_SINCE_LAST_SES,IID_COUNT,HH_INCOME,HH_AGE,EM_NUM_OPEN_30,SH_MNTHS_LAST_INQUIRED,SH_INQUIRED_LAST3MO,SH_INQUIRED_LAST12MO,pos_mo_btwn_fst_lst_order,WEB_CNT_IID_ACCESSED,POS_REVENUE_BASE_SP_6MO
7817,0,0.0,0.132019115,2.0,0.0,1,1098.22,3.967741935,1407.21,294.551,1407.21,1,1407.21,1,3,294.551,1407.21,3.708482676,,,,,,,,0.0,,1179.21
7818,0,0.0,,,,12,2713.117,17.09677419,8975.623,2159.824,4487.8115,1,87.99,3,10,,,7.655913978,,,,,,,,67.77419355,,
7819,0,0.0,,1.0,0.0,9,4853.574,14.5483871,6247.004,920.04,1561.751,0,1588.73,1,3,,,4.785543608,5.0,99999.0,51.0,134.0,83.90322581,0.0,0.0,92.09677419,1.0,
7820,0,0.0,0.396654719,1.0,0.0,5,445.99,7.451612903,1313.89,-32.069,1313.89,0,104.97,3,6,-3.53,,3.470728793,9.0,74999.0,79.0,142.0,55.51612903,0.0,0.0,19.41935484,1.0,
7821,1,375.42,1.035244922,2.0,0.0,4,1554.99,22.16129032,2018.274,236.314,1009.137,0,4.99,1,1,,,0.947431302,7.0,174999.0,51.0,56.0,25.70967742,0.0,0.0,39.58064516,2.0,
7822,1,247.81,,1.0,0.0,1,1504.0,12.16129032,1504.0,280.139,1504.0,0,1504.0,1,1,,,11.80227001,11.0,49999.0,84.0,,23.5483871,0.0,0.0,0.0,1.0,
7823,1,35.98,0.106332138,2.0,0.0,11,0.0,6.129032258,596.41,318.187,,1,60.27,4,9,20.94,,4.61469534,1.0,74999.0,54.0,151.0,83.90322581,0.0,0.0,52.12903226,1.0,
7824,0,0.0,1.311230585,7.0,0.0,20,5618.531,4.709677419,7515.975,1267.455,1252.6625,1,201.95,2,9,531.677,1825.91,3.867980884,,,,,,,,100.8387097,,1755.91
7825,1,163.99,,,,19,4774.91,1.387096774,7290.86,1031.052,2430.286667,1,298.0,15,24,490.882,2121.93,0.586021505,,,,,,,,28.67741935,,2121.93
7826,1,1638.33,,1.0,0.0,1,0.0,15.41935484,65.99,49.622,,0,65.99,1,1,,,,4.0,99999.0,60.0,,78.48387097,0.0,0.0,0.0,0.0,
7827,0,0.0,20.09617682,2.0,0.0,5,1680.6,20.51612903,1955.936,85.339,651.978667,1,95.95,1,1,,,,,,,,,,,49.61290323,,
7828,1,418.96,1.725806451,2.0,0.0,7,1751.677,5.967741935,3441.102,701.339,1720.551,1,989.1,2,2,146.066,989.1,5.703703703,6.0,49999.0,94.0,124.0,83.90322581,0.0,0.0,79.03225806,1.0,989.1
7829,0,0.0,4.497610513,1.0,0.0,1,0.0,8.516129032,115.99,98.15,,0,115.99,1,2,98.15,,,,,,,,,,0.0,,
7830,1,695.2,,,,1,365.2,9.483870967,404.18,-178.817,404.18,0,404.18,1,2,-178.817,,0.235364396,,,,,,,,0.0,,
7831,0,0.0,,3.0,0.0,2,1173.99,22.22580645,1283.73,313.779,1283.73,1,1218.97,1,1,,,3.492234169,,,,,,,,58.25806452,,
7832,1,557.95,,1.0,0.0,16,6526.827,0.64516129,8533.902,1820.48,1422.317,1,149.99,3,8,54.118,647.93,0.583632019,11.0,49999.0,71.0,,11.22580645,0.0,1.0,106.7096774,1.0,647.93
7833,0,0.0,48.33333333,1.0,1.0,3,1583.391,1.451612903,1640.37,30.167,546.79,0,477.98,1,2,-59.076,477.98,1.418160095,,,,,,,,100.6129032,,421.0
7834,0,0.0,9.554360812,2.0,0.0,3,658.68,20.16129032,894.48,19.412,894.48,0,205.81,1,2,,,0.792712066,,,,,,,,20.19354839,,
7835,0,0.0,,,,1,1273.02,23.93548387,1273.02,164.483,1273.02,0,1273.02,1,1,,,,,,,,,,,0.0,,
7836,1,95.97,19.15113501,1.0,0.0,24,10339.74,0.096774193,17107.236,4157.528,2138.4045,1,882.97,5,14,1368.443,4522.32,0.030465949,10.0,249999.0,61.0,3.0,70.93548387,0.0,0.0,90.03225806,1.0,3665.94
7837,0,0.0,,1.0,0.0,2,879.75,4.548387096,1308.73,92.067,654.365,0,388.96,1,1,-6.099,388.96,,,,,,,,,38.67741935,,368.98
7838,1,116.96,2.961768219,4.0,0.0,19,2667.607,7.29032258,5235.654,1642.432,1745.218,1,139.99,4,8,9.06,,7.262843488,,,,,,,,92.58064516,,
7839,0,0.0,3.887694145,1.0,0.0,5,443.99,2.677419354,730.76,77.603,730.76,0,39.98,3,10,9.968,39.98,2.663082437,,,,,,,,35.90322581,,39.98
7840,0,0.0,2.303464755,3.0,0.0,5,3993.58,4.419354838,4201.21,477.812,840.242,1,563.96,1,3,-6.836,563.96,3.483870967,,,,,,,,96.19354839,,506.98
7841,0,0.0,27.71744325,2.0,0.0,8,3094.73,2.967741935,4419.47,685.508,1473.156667,0,60.99,1,1,19.32,60.99,4.101553166,,,,,,,,106.0322581,,60.99
7842,0,0.0,20.96176822,2.0,0.0,6,3573.04,20.90322581,4025.575,508.407,805.115,0,511.27,1,1,,,0.267622461,,,,,,,,94.22580645,,
7843,1,19.99,4.890681003,1.0,0.0,15,4019.43,10.5483871,6126.241,500.469,875.177286,1,177.23,3,10,-27.474,,4.61469534,5.0,74999.0,58.0,21.0,83.90322581,0.0,0.0,91.12903226,1.0,
7844,0,0.0,,1.0,0.0,1,1024.95,1.903225806,1079.95,20.398,359.983333,0,1079.95,1,4,20.398,1079.95,,5.0,,,31.0,23.5483871,0.0,0.0,0.0,0.0,1025.95
7845,0,0.0,0.139784946,1.0,0.0,4,1656.144,20.61290323,2463.581,872.631,1231.7905,0,772.12,1,1,,,17.72461171,,,,,,,,55.64516129,,
7846,1,220.008,,1.0,1.0,4,1800.96,1.677419354,2050.848,219.315,683.616,0,503.99,3,7,133.378,503.99,0.886499402,,,,,,,,26.4516129,,446.99
7847,0,0.0,58.54002389,1.0,0.0,8,2803.721,16.0,3685.34,258.594,737.068,1,499.99,2,3,,,5.284946236,7.0,74999.0,93.0,17.0,13.29032258,0.0,0.0,68.0,1.0,
7848,0,0.0,1.10692951,6.0,0.0,13,2272.442,1.129032258,3896.797,640.36,1298.932333,1,45.99,2,3,-1.46,45.99,1.07287933,,,,,,,,96.83870968,,45.99
7849,0,0.0,,2.0,0.0,5,1948.38,10.93548387,2809.316,772.524,2809.316,1,150.0,1,4,43.72,,10.60454002,6.0,49999.0,61.0,0.0,83.90322581,0.0,0.0,76.83870968,1.0,
7850,0,0.0,,1.0,0.0,3,0.0,23.41935484,247.96,63.38,,0,66.98,1,2,,,,,,,,,,,78.03225806,,
7851,1,79.99,0.234767025,1.0,0.0,3,414.99,5.741935483,875.14,207.862,875.14,1,239.0,3,5,158.939,239.0,5.817801672,,,,,,,,11.96774194,,0.0
7852,0,0.0,,1.0,1.0,2,39.0,23.48387097,278.0,258.81,,0,39.0,1,1,,,,,,,,,,,2.161290322,,
7853,0,0.0,23.49820789,1.0,1.0,1,9.9,23.83870968,45.88,17.39,,0,45.88,1,2,,,,,,,,,,,0.0,,
7854,0,0.0,2.304659498,1.0,0.0,2,1582.5,18.06451613,1935.06,800.661,1935.06,0,84.56,1,5,,,,,,,,,,,91.38709677,,
7855,0,0.0,4.086021505,2.0,0.0,4,593.98,2.806451612,702.94,61.715,702.94,0,35.99,3,4,32.175,35.99,2.798685782,7.0,99999.0,48.0,3.0,55.0,0.0,0.0,28.5483871,1.0,35.99
7856,0,0.0,,2.0,0.0,11,1171.862,6.516129032,2477.279,656.997,1238.6395,1,81.21,5,16,191.7,,1.58422939,4.0,74999.0,72.0,0.0,79.09677419,0.0,0.0,50.87096774,1.0,
7857,0,0.0,,1.0,1.0,3,2434.484,19.64516129,2595.788,221.332,865.262667,0,339.0,2,43,,,4.756869772,,,,,,,,75.38709677,,
7858,0,0.0,,1.0,0.0,1,559.99,24.0,607.97,68.933,607.97,0,607.97,1,1,,,5.377538829,,,,,,,,0.0,,
7859,0,0.0,11.57228196,1.0,0.0,1,0.0,2.419354838,150.8,116.988,,0,150.8,1,2,116.988,150.8,2.347072879,,,,,,,,0.0,,0.0
7860,0,0.0,8.835125448,2.0,0.0,2,1570.66,9.064516129,1628.64,-14.054,814.32,1,727.51,1,2,21.16,,8.961170848,,,,,,,,66.19354839,,
7861,1,243.94,1.391278375,1.0,0.0,4,6.99,11.70967742,1006.91,304.68,,1,49.99,4,4,9.2,,1.418160095,4.0,34999.0,58.0,105.0,43.35483871,0.0,0.0,9.032258064,1.0,
7862,0,0.0,1.777777777,2.0,0.0,18,1492.111,11.77419355,2761.51,771.596,1380.755,0,124.16,2,11,35.65,,11.74850657,,,,,,,,85.48387097,,
7863,0,0.0,2.113500597,2.0,0.0,5,4682.35,20.51612903,5860.525,1550.41,1465.13125,0,1635.68,1,1,,,,6.0,149999.0,57.0,14.0,120.0645161,0.0,0.0,71.74193548,0.0,
7864,1,825.58,29.75089606,1.0,1.0,2,528.96,22.41935484,1136.369,253.008,1136.369,0,244.94,1,2,,,3.660692951,,,,,,,,12.38709677,,
7865,0,0.0,1.054360812,2.0,0.0,5,1722.92,14.83870968,2424.89,135.576,1212.445,1,53.98,1,1,,,3.767622461,,,,,,,,86.87096774,,
7866,0,0.0,0.834528076,1.0,0.0,1,799.0,5.741935483,799.0,109.536,799.0,0,799.0,1,1,109.536,799.0,5.341099163,,,,,,,,0.0,,799.0
7867,0,0.0,15.39725209,2.0,0.0,8,1899.492,22.83870968,3038.175,979.232,3038.175,1,85.99,4,5,,,7.852449223,,,,,,,,40.48387097,,
7868,0,0.0,0.195937873,3.0,0.0,5,2951.105,13.77419355,4127.032,1044.103,1375.677333,0,568.99,1,1,,,4.8781362,12.0,149999.0,82.0,298.0,79.09677419,0.0,0.0,93.48387097,2.0,
7869,1,268.98,33.72102748,2.0,0.0,6,1265.504,13.61290323,1670.915,29.696,556.971667,1,108.8,1,1,,,,5.0,49999.0,49.0,3.0,29.16129032,0.0,0.0,85.5483871,0.0,
7870,0,0.0,43.64516129,2.0,0.0,3,2072.07,6.93548387,2303.939,592.645,575.98475,0,51.98,1,2,8.26,,6.924731182,,,,,,,,79.35483871,,
7871,0,0.0,61.3655914,2.0,0.0,7,2247.31,13.5483871,2885.28,-342.232,721.32,0,479.99,2,3,,,0.333333333,,,,,,,,69.87096774,,
7872,1,109.95,22.1995221,3.0,0.0,5,2217.37,6.64516129,2869.387,499.635,956.462333,0,89.0,2,3,88.999,,,,,,,,,,57.51612903,,
7873,0,0.0,21.43189964,1.0,0.0,6,1496.684,21.41935484,3181.555,1012.138,3181.555,0,110.0,1,1,,,,,,,,,,,46.35483871,,
7874,1,299.78,27.6995221,1.0,1.0,5,2079.218,13.16129032,3143.757,881.903,1047.919,0,80.0,1,1,,,8.439665471,,,,,,,,54.83870968,,
7875,0,0.0,21.29032258,2.0,0.0,13,317.55,21.0,1246.98,208.377,,0,86.97,2,5,,,,,,,,,,,81.61290323,,
7876,1,39.98,25.1953405,2.0,0.0,5,0.0,17.51612903,257.02,56.18,,0,59.97,1,3,,,,3.0,249999.0,58.0,78.0,79.09677419,0.0,0.0,49.0,0.0,
7877,0,0.0,18.75507766,3.0,0.0,4,1102.561,7.548387096,1804.98,532.88,1804.98,0,218.98,2,6,60.17,,7.51911589,,,,,,,,73.38709677,,
7878,1,1221.98,0.550179211,3.0,0.0,16,4977.156,23.90322581,7653.726,1501.34,1530.7452,1,1286.96,1,5,,,0.00776583,,,,,,,,66.90322581,,
7879,0,0.0,3.155316606,2.0,0.0,7,1710.527,14.22580645,2715.681,232.199,905.227,1,499.99,2,5,,,5.601553166,,,,,,,,73.93548387,,
7880,0,0.0,1.231780167,3.0,0.0,3,1102.98,4.161290322,1396.56,29.301,698.28,0,43.98,3,5,29.0,43.98,,,,,,,,,16.96774194,,43.98
7881,0,0.0,,1.0,0.0,1,0.0,10.03225806,85.47,23.39,,0,85.47,1,4,23.39,,10.01911589,6.0,99999.0,41.0,3.0,34.61290323,0.0,0.0,0.0,1.0,
7882,0,0.0,26.10692951,1.0,1.0,2,2106.0,1.64516129,2242.98,-210.782,747.66,0,49.98,1,2,19.924,49.98,1.635005973,7.0,49999.0,49.0,121.0,142.8709677,0.0,0.0,92.58064516,0.0,49.98
7883,0,0.0,,0.0,0.0,3,0.0,23.64516129,438.0,200.957,,0,239.0,1,2,,,,,,,,,,,99.87096774,,
7884,0,0.0,43.86678614,3.0,0.0,18,2017.102,19.96774194,3240.622,389.533,1080.207333,0,80.97,1,4,,,3.0,,,,,,,,52.51612903,,
7885,1,109.95,14.35364397,4.0,0.0,5,2832.99,6.806451612,3878.05,808.611,969.5125,1,1810.79,3,6,424.576,,,,,,,,,,68.32258065,,
7886,0,0.0,21.90860215,2.0,0.0,9,820.98,1.709677419,1799.91,374.35,1799.91,1,65.98,3,5,24.123,65.98,,,,,,,,,163.6129032,,65.98
7887,1,66.98,61.11051374,1.0,0.0,12,0.0,1.677419354,608.1,172.646,,0,34.99,5,10,73.206,66.98,1.673835125,18.0,24999.0,66.0,10.0,85.32258065,0.0,0.0,63.35483871,2.0,66.98
7888,0,0.0,,1.0,0.0,2,748.0,2.161290322,955.99,93.963,955.99,0,29.99,1,1,15.09,29.99,2.112305854,11.0,99999.0,82.0,49.0,23.64516129,0.0,0.0,111.0967742,0.0,29.99
7889,0,0.0,,1.0,1.0,6,10423.57,11.48387097,11206.538,528.828,1600.934,1,3006.0,2,5,-214.72,,6.252688172,4.0,99999.0,49.0,,73.09677419,0.0,0.0,68.51612903,1.0,
7890,0,0.0,0.001194743,3.0,0.0,6,7496.398,16.48387097,8563.354,3182.692,4281.677,0,74.99,1,1,,,,,,,,,,,69.35483871,,
7891,0,0.0,,1.0,0.0,2,1236.577,10.77419355,1485.385,214.027,742.6925,0,956.44,1,4,161.06,,10.55137395,,,,,,,,78.61290323,,
7892,0,0.0,16.30406213,1.0,0.0,2,390.587,17.12903226,483.935,89.61,483.935,0,65.99,1,1,,,17.10155317,,,,,,,,80.58064516,,
7893,0,0.0,,1.0,0.0,1,6.99,13.35483871,54.98,45.174,,0,54.98,1,1,,,13.33572282,,,,,,,,0.0,,
7894,0,0.0,50.75448029,1.0,1.0,3,638.0,17.58064516,1016.838,144.054,1016.838,0,110.0,1,1,,,,,,,,,,,39.38709677,,
7895,0,0.0,,1.0,1.0,1,0.0,5.741935483,75.98,1.44,,0,75.98,1,2,1.44,75.98,5.709080047,,,,,,,,0.0,,75.98
7896,1,29.99,0.105734767,2.0,0.0,4,2868.12,0.677419354,3317.66,672.741,1105.886667,1,1312.8,3,5,206.969,1312.8,0.011350059,,,,,,,,29.96774194,,1222.82
7897,0,0.0,0.415770609,9.0,0.0,11,3629.111,8.193548387,4834.55,1144.072,2417.275,0,377.11,3,9,192.48,,1.801075268,,,,,,,,104.8709677,,
7898,1,223.98,3.171445639,1.0,0.0,1,521.99,11.12903226,524.99,53.166,524.99,0,524.99,1,1,53.166,,,,,,,,,,0.0,,
7899,0,0.0,0.048984468,1.0,0.0,3,1428.27,0.225806451,1852.091,425.518,926.0455,0,738.97,1,2,118.222,738.97,0.063321385,,,,,,,,101.0322581,,700.99
7900,0,0.0,6.017921146,3.0,0.0,3,769.0,5.548387096,1027.0,114.886,1027.0,1,179.0,1,1,137.0,179.0,0.686977299,,,,,,,,41.19354839,,0.0
7901,0,0.0,13.64038232,1.0,0.0,2,1534.621,16.87096774,1796.09,346.517,898.045,0,929.0,1,1,,,,3.0,124999.0,55.0,31.0,49.48387097,0.0,0.0,63.58064516,0.0,
7902,0,0.0,,2.0,0.0,2,1009.19,4.387096774,1437.4,-79.028,1437.4,0,1200.16,1,3,-129.158,1200.16,,,,,,,,,57.22580645,,1099.18
7903,0,0.0,,,,1,631.99,11.64516129,699.99,83.158,699.99,0,699.99,1,1,83.158,,11.66367981,,,,,,,,0.0,,
7904,1,74.99,0.304659498,2.0,1.0,16,2035.207,10.09677419,3296.368,1043.849,1648.184,0,29.99,5,8,20.436,,0.037634408,,,,,,,,86.22580645,,
7905,0,0.0,1.271804062,1.0,0.0,1,467.1,6.709677419,625.09,9.976,625.09,1,625.09,1,3,9.976,,,,,,,,,,0.0,,
7906,1,1056.79,1.275388291,2.0,0.0,3,828.0,1.29032258,1020.93,212.398,1020.93,0,109.99,1,1,77.848,109.99,0.235961768,,,,,,,,41.09677419,,109.99
7907,0,0.0,,1.0,0.0,1,0.0,21.51612903,199.0,126.459,,0,199.0,1,2,,,,,,,,,,,0.0,,
7908,1,57.97,,2.0,0.0,10,626.77,9.064516129,1464.49,269.588,1464.49,0,51.97,2,5,10.51,,9.045400238,,,,,,,,68.90322581,,
7909,0,0.0,0.18339307,1.0,0.0,2,1042.677,18.29032258,1074.547,37.122,537.2735,0,440.99,1,1,,,,,,,,,,,80.93548387,,
7910,0,0.0,,1.0,0.0,4,1690.611,21.09677419,2315.176,779.928,2315.176,0,34.98,1,1,,,,1.0,24999.0,64.0,,117.483871,0.0,0.0,65.19354839,0.0,
7911,0,0.0,10.24492234,1.0,0.0,1,0.0,19.09677419,85.99,41.215,,0,85.99,1,1,,,,,,,,,,,0.0,,
7912,0,0.0,7.72162485,5.0,0.0,14,6836.06,10.5483871,8341.881,829.237,1191.697286,0,129.0,3,6,128.999,,3.644563918,,,,,,,,78.0,,
7913,1,74.98,,2.0,0.0,11,1192.07,4.870967741,2330.945,823.861,2330.945,0,74.98,2,6,44.72,74.98,4.834528076,2.0,74999.0,55.0,0.0,144.1612903,0.0,0.0,115.3870968,1.0,74.98
7914,1,505.73,0.295101553,2.0,0.0,3,1488.85,5.483870967,1675.77,-852.812,335.154,1,310.71,3,10,-852.812,310.71,0.814217443,,,,,,,,0.967741935,,271.73
7915,0,0.0,27.84289128,5.0,0.0,7,1906.809,1.354838709,2474.066,432.753,824.688667,0,15.99,3,3,7.001,15.99,1.438470728,9.0,49999.0,68.0,13.0,32.93548387,0.0,0.0,101.4516129,2.0,15.99
7916,1,690.9,,1.0,0.0,7,1686.03,15.38709677,2574.55,307.639,1287.275,1,1111.48,1,3,,,,5.0,74999.0,42.0,5.0,45.29032258,0.0,0.0,84.25806452,0.0,
7917,0,0.0,,2.0,0.0,2,1020.614,17.51612903,1023.614,-93.178,511.807,0,529.0,1,2,,,15.92353644,,,,,,,,53.83870968,,
7918,0,0.0,,1.0,1.0,6,2384.59,20.25806452,2747.323,155.242,686.83075,0,85.47,1,4,,,,9.0,250001.0,69.0,,120.7741935,0.0,0.0,77.80645161,0.0,
7919,0,0.0,2.0,2.0,0.0,1,381.99,3.387096774,430.99,-2.236,430.99,0,430.99,1,1,-2.236,430.99,3.330943847,,,,,,,,0.0,,381.99
7920,0,0.0,,1.0,0.0,1,1751.63,4.903225806,2136.97,618.377,2136.97,0,2136.97,1,1,618.377,2136.97,4.041816009,,,,,,,,0.0,,1751.63
7921,1,761.96,16.72700119,2.0,0.0,13,2777.698,13.51612903,3665.704,546.122,1221.901333,1,169.99,1,4,,,13.4916368,,,,,,,,79.70967742,,
7922,0,0.0,18.05197133,2.0,0.0,3,1164.0,19.90322581,2034.924,822.636,2034.924,0,135.99,1,1,,,,13.0,250001.0,60.0,2.0,54.48387097,0.0,0.0,26.38709677,0.0,
7923,0,0.0,,1.0,0.0,9,840.374,8.193548387,1611.894,285.524,1611.894,0,99.96,2,14,37.968,,19.79091995,6.0,149999.0,54.0,4.0,142.8709677,0.0,0.0,62.87096774,1.0,
7924,0,0.0,0.551373954,3.0,0.0,7,285.99,18.0,1535.96,399.36,1535.96,1,176.98,1,2,,,10.31003584,,,,,,,,44.09677419,,
7925,1,897.96,2.26344086,5.0,0.0,5,2.75,11.0,946.79,152.704,,0,453.96,1,4,187.28,,,11.0,,,1.0,20.93548387,0.0,0.0,75.77419355,1.0,
7926,0,0.0,3.845878136,1.0,0.0,10,1063.557,12.38709677,1963.477,231.077,981.7385,1,399.99,1,1,,,,,,,,,,,77.90322581,,
7927,0,0.0,22.50597372,1.0,1.0,2,1416.02,12.25806452,1464.0,-312.859,488.0,0,688.97,1,2,,,2.256869772,,,,,,,,90.93548387,,
7928,0,0.0,1.441457586,3.0,0.0,4,839.0,10.58064516,1425.06,360.167,,1,1028.0,2,3,269.687,,0.470728793,12.0,124999.0,70.0,158.0,35.19354839,0.0,0.0,91.90322581,1.0,
7929,0,0.0,,1.0,0.0,1,392.0,10.06451613,609.99,-46.319,609.99,0,609.99,1,3,-46.319,,10.04301075,,,,,,,,0.0,,
7930,0,0.0,0.330943847,1.0,0.0,1,472.99,19.35483871,515.97,-36.525,515.97,0,515.97,1,1,,,,,,,,,,,0.0,,
7931,0,0.0,,1.0,1.0,6,1234.866,23.03225806,2019.864,626.731,1009.932,1,231.769,1,2,,,,,,,,,,,60.03225806,,
7932,1,98.97,,0.0,0.0,9,914.816,5.354838709,2257.594,429.264,2257.594,0,45.98,2,4,12.56,45.98,0.267025089,11.0,74999.0,58.0,,73.16129032,0.0,0.0,65.87096774,1.0,45.98
7933,0,0.0,0.621863799,7.0,0.0,13,3141.054,11.90322581,6264.99,575.841,1566.2475,1,428.99,2,3,18.52,,0.071684587,,,,,,,,117.9354839,,
7934,0,0.0,26.65890084,3.0,0.0,12,716.094,0.161290322,1345.444,88.859,1345.444,1,62.97,4,16,27.998,125.94,,6.0,99999.0,63.0,26.0,82.16129032,0.0,0.0,96.77419355,0.0,125.94
7935,1,189.99,0.11469534,2.0,0.0,3,3345.064,0.129032258,5312.351,1009.475,1328.08775,1,1706.68,1,5,-77.585,1706.68,0.020310633,,,,,,,,98.29032258,,1136.75
7936,1,149.98,0.061529271,2.0,0.0,5,716.002,21.58064516,937.532,102.926,937.532,1,84.56,1,5,,,,,,,,,,,43.25806452,,
7937,0,0.0,,,,4,693.802,18.74193548,937.982,242.287,937.982,0,59.0,2,4,,,,,,,,,,,39.41935484,,
7938,1,129.96,,1.0,0.0,6,985.621,9.387096774,1663.636,478.506,1663.636,0,98.97,2,8,42.99,,9.350657108,4.0,99999.0,62.0,0.0,150.0967742,0.0,0.0,81.12903226,1.0,
7939,0,0.0,,,,1,441.0,6.677419354,459.0,-48.208,459.0,0,459.0,1,2,-48.208,,3.795698924,,,,,,,,0.0,,
7940,0,0.0,43.94623656,3.0,0.0,3,4127.077,22.29032258,4697.245,1316.096,1565.748333,0,1802.7,1,2,,,,,,,,,,,72.09677419,,
7941,0,0.0,0.188172043,1.0,0.0,1,535.99,23.4516129,636.27,39.955,636.27,0,636.27,1,1,,,3.639784946,,,,,,,,0.0,,
7942,1,884.78,20.25268817,1.0,0.0,14,7026.08,15.03225806,9694.03,1943.785,1384.861429,1,1290.5,2,4,,,9.91995221,,,,,,,,85.67741935,,
7943,0,0.0,2.297491039,2.0,0.0,7,6804.257,23.51612903,7252.915,1154.745,1208.819167,0,518.96,1,2,,,6.261051373,,,,,,,,71.48387097,,
7944,0,0.0,,1.0,0.0,16,2134.12,2.29032258,3987.96,2097.223,3987.96,0,850.19,1,1,113.143,850.19,0.148745519,7.0,74999.0,82.0,1.0,106.2903226,0.0,0.0,83.70967742,0.0,780.19
7945,0,0.0,,1.0,0.0,1,0.0,0.967741935,329.99,79.61,,0,329.99,1,1,79.61,329.99,0.059139784,,,,,,,,0.0,,329.99
7946,0,0.0,,1.0,0.0,18,1892.905,3.967741935,4522.643,432.199,1507.547667,1,747.96,2,5,31.437,747.96,2.65651135,4.0,74999.0,45.0,2.0,83.90322581,0.0,0.0,76.67741935,1.0,690.98
7947,0,0.0,,2.0,0.0,3,359.0,7.806451612,592.92,-46.556,592.92,0,116.96,2,10,36.43,,,,,,,,,,38.77419355,,
7948,1,1376.61,1.571087216,1.0,0.0,7,1753.75,13.70967742,3684.427,837.155,1842.2135,1,303.99,2,11,,,1.555555555,2.0,99999.0,70.0,28.0,83.90322581,0.0,0.0,79.09677419,1.0,
7949,0,0.0,3.871565113,1.0,0.0,1,848.96,10.22580645,943.95,163.444,943.95,0,943.95,1,3,163.444,,10.02270012,4.0,,,99.0,17.09677419,0.0,0.0,0.0,1.0,
7950,1,243.98,3.96594982,2.0,0.0,2,0.0,6.483870967,314.97,129.96,,0,104.99,2,3,129.96,,2.926523297,2.0,,,49.0,31.09677419,0.0,0.0,0.838709677,0.0,
7951,0,0.0,5.424731182,2.0,0.0,4,1695.0,11.70967742,2041.95,364.466,1020.975,0,59.0,1,1,58.999,,,,,,,,,,90.58064516,,
7952,0,0.0,,1.0,0.0,3,0.0,4.354838709,777.37,90.739,,0,241.38,1,8,44.16,241.38,4.167861409,,,,,,,,30.16129032,,241.38
7953,1,159.0,0.461768219,1.0,0.0,2,736.4,7.580645161,824.37,19.196,824.37,0,89.99,2,4,19.196,,1.036439665,4.0,49999.0,84.0,98.0,33.93548387,0.0,0.0,3.709677419,1.0,
7954,1,239.0,,3.0,0.0,8,738.63,0.64516129,1484.17,208.568,1484.17,0,129.0,1,1,128.999,129.0,,,,,,,,,91.90322581,,0.0
7955,0,0.0,0.04599761,2.0,0.0,5,3721.11,3.838709677,4133.03,707.931,1033.2575,1,129.0,3,3,782.927,129.0,0.043010752,4.0,99999.0,49.0,428.0,4.903225806,0.0,1.0,26.06451613,1.0,0.0
7956,0,0.0,,,,1,629.1,15.51612903,629.1,47.615,629.1,0,629.1,1,1,,,,,,,,,,,0.0,,
7957,0,0.0,1.297491039,2.0,0.0,3,1359.99,16.87096774,2054.932,817.881,2054.932,1,368.95,3,7,,,10.08064516,,,,,,,,3.516129032,,
7958,0,0.0,9.525089605,2.0,0.0,2,978.224,15.12903226,1114.214,154.479,1114.214,0,135.99,1,1,,,,,,,,,,,79.58064516,,
7959,0,0.0,38.10035842,2.0,0.0,4,1739.99,4.29032258,1984.15,320.741,661.383333,0,712.16,1,1,159.919,712.16,2.599163679,,,,,,,,44.87096774,,611.99
7960,0,0.0,,1.0,1.0,1,0.0,5.64516129,49.99,9.2,,0,49.99,1,1,9.2,49.99,5.385902031,,,,,,,,0.0,,49.99
7961,0,0.0,0.011350059,2.0,0.0,2,1672.93,0.741935483,2737.696,456.122,2737.696,0,129.99,1,1,101.357,129.99,0.686379928,,,,,,,,58.29032258,,129.99
7962,0,0.0,,1.0,0.0,7,3873.143,5.387096774,4941.903,879.369,1235.47575,1,119.99,2,3,299.163,119.99,6.853643966,,,,,,,,94.87096774,,119.99
7963,1,66.98,0.118279569,9.0,0.0,51,3837.704,1.741935483,8336.234,1566.995,1667.2468,0,53.18,17,35,464.926,1607.11,0.167861409,9.0,74999.0,67.0,199.0,83.90322581,0.0,0.0,112.3225807,1.0,1215.13
7964,0,0.0,,,,1,0.0,10.77419355,89.0,88.999,,0,89.0,1,1,88.999,,,,,,,,,,0.0,,
7965,0,0.0,61.21087216,1.0,0.0,6,4.95,20.80645161,352.85,111.1,,0,47.98,1,2,,,0.135005973,6.0,99999.0,59.0,1.0,79.09677419,0.0,0.0,50.19354839,1.0,
7966,0,0.0,20.03703704,2.0,0.0,3,1793.601,21.19354839,1942.0,523.289,971.0,0,349.99,1,1,,,,,,,,,,,73.93548387,,
7967,1,53.49,0.454599761,1.0,0.0,5,1154.01,2.967741935,2090.96,-36.218,2090.96,1,612.01,5,8,-72.152,628.0,0.241338112,7.0,74999.0,84.0,132.0,40.64516129,0.0,0.0,14.19354839,1.0,578.0
